studentID,course_name,subject,semester,grade,exam_date,absences_lectures,credits
6661,Mechanical Engineering,Heat Transfer,2,12,2022-11-03,8,0
6661,Mechanical Engineering,Mechanical Design,4,21,2023-07-09,16,9
2297,Mathematics,Probability,1,2,2022-10-09,9,0
7698,Business Administration,Organizational Behavior,2,11,2023-07-27,3,0
7698,Business Administration,Marketing,1,3,2023-05-23,13,0
1380,Mechanical Engineering,Mechanical Design,4,14,2024-03-21,0,0
1380,Mechanical Engineering,Manufacturing Processes,1,31,2023-03-09,10,12
1380,Mechanical Engineering,Robotics,3,0,2024-05-03,5,0
1380,Mechanical Engineering,Vibration Analysis,2,27,2024-05-10,0,6
1380,Mechanical Engineering,Math,1,27,2023-05-09,9,6
1380,Mechanical Engineering,Heat Transfer,3,4,2024-06-20,3,0
1380,Mechanical Engineering,Material Science,3,18,2023-01-05,4,12
1380,Mechanical Engineering,Solid Mechanics,3,3,2022-10-04,9,0
1380,Mechanical Engineering,Dynamics,4,26,2023-06-07,4,6
1380,Mechanical Engineering,CAD/CAM,1,31,2023-09-07,5,9
1380,Mechanical Engineering,Fluid Mechanics,3,17,2022-09-24,1,0
1380,Mechanical Engineering,Mechanics of Materials,2,6,2023-01-01,0,0
1380,Mechanical Engineering,Energy Systems,1,26,2023-08-05,1,6
2402,Mathematics,Linear Algebra,1,3,2023-06-16,5,0
2402,Mathematics,Topology,4,26,2023-10-26,12,6
2402,Mathematics,Discrete Mathematics,4,13,2023-07-13,2,0
2402,Mathematics,Calculus,4,20,2023-06-25,0,6
2402,Mathematics,Real Analysis,4,31,2023-08-30,5,9
2402,Mathematics,Combinatorics,2,8,2024-06-03,4,0
2402,Mathematics,Complex Analysis,4,2,2023-07-04,4,0
2402,Mathematics,Abstract Algebra,2,9,2022-10-16,0,0
2402,Mathematics,Geometry,3,31,2023-08-26,1,12
2402,Mathematics,Probability,3,14,2023-12-01,5,0
2402,Mathematics,Statistics,4,28,2023-11-22,5,12
2402,Mathematics,Analysis,3,29,2023-09-29,2,6
2402,Mathematics,Mathematical Logic,3,23,2023-06-18,2,6
2402,Mathematics,Mathematical Modeling,1,3,2023-12-09,5,0
2402,Mathematics,Number Theory,4,10,2023-01-10,1,0
7530,Physics,Geophysics,4,22,2023-05-17,11,6
7530,Physics,Nuclear Physics,4,26,2023-02-16,4,9
7530,Physics,Electromagnetism,4,4,2023-01-18,11,0
7530,Physics,Optics,2,12,2023-12-30,11,0
7530,Physics,Astrophysics,2,30,2022-12-13,6,6
7530,Physics,Statistical Mechanics,2,15,2024-03-08,4,0
7530,Physics,Plasma Physics,1,17,2023-07-14,5,0
7530,Physics,Solid State Physics,1,20,2023-08-19,5,6
7530,Physics,Thermodynamics,3,1,2023-12-03,5,0
5841,Mechanical Engineering,Solid Mechanics,3,19,2023-07-08,6,12
5841,Mechanical Engineering,Math,1,7,2023-04-04,3,0
8682,Mechanical Engineering,Fluid Mechanics,1,25,2023-09-27,9,9
8682,Mechanical Engineering,CAD/CAM,3,21,2023-03-10,12,6
8682,Mechanical Engineering,Heat Transfer,1,12,2024-05-06,7,0
2436,Mathematics,Differential Equations,4,25,2023-10-11,8,12
4032,Mechanical Engineering,Thermodynamics,3,21,2023-11-01,5,6
4032,Mechanical Engineering,Dynamics,1,27,2023-04-24,7,9
8534,Mechanical Engineering,Robotics,4,10,2024-02-20,5,0
8534,Mechanical Engineering,CAD/CAM,3,0,2024-01-24,12,0
8534,Mechanical Engineering,Thermodynamics,3,23,2022-09-19,10,9
8534,Mechanical Engineering,Physics,3,19,2023-12-24,5,6
8534,Mechanical Engineering,Heat Transfer,2,21,2023-04-02,10,6
8117,Mathematics,Number Theory,1,28,2024-01-27,6,9
8117,Mathematics,Mathematical Modeling,4,2,2023-01-07,12,0
6177,Business Administration,Human Resource Management,4,13,2023-11-09,5,0
6177,Business Administration,International Business,3,4,2023-10-24,2,0
6177,Business Administration,Supply Chain Management,2,8,2022-12-25,1,0
6177,Business Administration,Strategic Management,1,19,2023-03-16,5,9
6177,Business Administration,Business Law,4,24,2023-02-22,2,9
6177,Business Administration,Public Law,2,19,2022-10-03,2,6
6177,Business Administration,Marketing,2,0,2023-11-11,0,0
1938,Mechanical Engineering,Robotics,3,0,2023-04-05,10,0
1938,Mechanical Engineering,Mechanics of Materials,4,4,2024-04-25,9,0
1938,Mechanical Engineering,Physics,3,21,2023-10-23,18,9
1938,Mechanical Engineering,Math,1,21,2023-03-10,1,9
1938,Mechanical Engineering,Thermodynamics,2,13,2024-06-04,1,0
1938,Mechanical Engineering,Heat Transfer,3,24,2023-04-24,1,9
1938,Mechanical Engineering,Fluid Mechanics,2,14,2024-03-09,1,0
1938,Mechanical Engineering,Dynamics,2,22,2023-08-14,0,9
1938,Mechanical Engineering,Solid Mechanics,4,20,2023-06-05,2,9
1938,Mechanical Engineering,Vibration Analysis,3,26,2022-12-07,4,9
1938,Mechanical Engineering,Control Systems,2,10,2022-11-06,3,0
1938,Mechanical Engineering,CAD/CAM,4,25,2022-09-21,11,12
1938,Mechanical Engineering,Manufacturing Processes,3,22,2023-05-19,9,12
4804,Physics,Quantum Mechanics,3,2,2024-05-19,7,0
4804,Physics,Electromagnetism,2,25,2023-05-24,14,12
4804,Physics,Geophysics,4,26,2023-07-18,16,12
4804,Physics,Particle Physics,3,25,2022-10-05,5,12
4804,Physics,Astrophysics,2,25,2024-05-22,0,6
4804,Physics,Computational Physics,1,24,2023-04-13,2,9
4804,Physics,Biophysics,4,19,2024-02-25,4,9
4804,Physics,Nuclear Physics,1,3,2023-12-24,3,0
4804,Physics,Plasma Physics,3,16,2023-03-16,5,0
4804,Physics,Solid State Physics,3,14,2023-11-18,11,0
4144,Mathematics,Topology,2,24,2022-10-16,2,6
4144,Mathematics,Mathematical Logic,2,13,2024-01-27,17,0
4144,Mathematics,Geometry,4,18,2024-01-21,1,6
4144,Mathematics,Linear Algebra,1,12,2023-05-14,3,0
4144,Mathematics,Probability,3,28,2023-03-11,11,6
4144,Mathematics,Real Analysis,4,8,2022-09-13,2,0
4144,Mathematics,Complex Analysis,1,21,2022-12-19,1,6
4144,Mathematics,Analysis,3,19,2022-09-17,3,12
4144,Mathematics,Statistics,3,17,2024-05-17,16,0
4144,Mathematics,Mathematical Modeling,1,21,2023-07-19,4,6
4144,Mathematics,Differential Equations,1,16,2023-02-09,16,0
4144,Mathematics,Discrete Mathematics,3,19,2023-04-27,11,6
6097,Mathematics,Topology,2,14,2023-05-22,6,0
6097,Mathematics,Calculus,1,18,2023-10-30,5,6
6097,Mathematics,Differential Equations,2,23,2023-07-13,4,9
6097,Mathematics,Mathematical Logic,3,23,2024-02-28,5,9
6097,Mathematics,Linear Algebra,1,23,2022-09-07,0,6
7792,Business Administration,Macroeconomics,2,14,2022-12-16,13,0
7792,Business Administration,Public Law,2,24,2022-10-11,4,12
7792,Business Administration,Management,3,21,2023-12-21,0,6
7792,Business Administration,Accounting,1,24,2023-08-29,14,9
7792,Business Administration,Math,2,9,2023-09-19,7,0
7792,Business Administration,International Business,4,6,2022-12-03,6,0
7792,Business Administration,Business Law,4,13,2023-01-02,2,0
7792,Business Administration,Business Ethics,4,18,2023-02-28,12,12
7792,Business Administration,Organizational Behavior,2,7,2022-12-09,1,0
7792,Business Administration,Strategic Management,4,10,2024-04-13,2,0
7792,Business Administration,Supply Chain Management,1,26,2023-11-21,0,12
6644,Computer Science,Math,4,26,2024-01-04,4,6
6644,Computer Science,Web Development,3,29,2022-10-22,10,9
6644,Computer Science,Databases,3,7,2022-11-06,2,0
6644,Computer Science,Data Structures,1,13,2024-05-12,10,0
6644,Computer Science,Operating Systems,4,31,2023-11-27,5,9
6644,Computer Science,Mobile Computing,4,30,2023-12-01,1,9
6644,Computer Science,Computer Networks,1,19,2024-02-04,10,9
6644,Computer Science,Software Engineering,1,4,2022-10-08,7,0
6644,Computer Science,Cloud Computing,4,1,2024-01-15,10,0
6644,Computer Science,Artificial Intelligence,2,15,2024-03-26,0,0
6644,Computer Science,Programming,3,2,2023-07-06,9,0
6644,Computer Science,Human-Computer Interaction,1,12,2023-12-19,2,0
2723,Mathematics,Complex Analysis,2,26,2024-02-25,9,6
2723,Mathematics,Differential Equations,1,9,2023-08-30,1,0
2723,Mathematics,Mathematical Logic,1,17,2024-05-31,10,0
2723,Mathematics,Abstract Algebra,1,21,2023-11-10,0,6
2723,Mathematics,Topology,3,27,2022-09-12,1,9
2723,Mathematics,Discrete Mathematics,2,29,2023-03-03,9,12
5030,Physics,Plasma Physics,4,23,2023-03-01,8,12
5030,Physics,Classical Mechanics,4,18,2023-05-08,2,9
5030,Physics,Geophysics,1,9,2023-02-11,7,0
5030,Physics,Nuclear Physics,4,7,2023-11-21,9,0
5030,Physics,Mathematical Physics,2,12,2022-09-22,16,0
5030,Physics,Quantum Mechanics,2,31,2022-11-22,2,12
5030,Physics,Electromagnetism,1,5,2023-03-28,3,0
5030,Physics,Solid State Physics,3,27,2022-09-05,12,6
5030,Physics,Condensed Matter Physics,1,6,2022-12-22,6,0
5030,Physics,Statistical Mechanics,1,13,2022-11-17,13,0
2869,Computer Science,Programming,2,18,2023-02-12,15,12
2869,Computer Science,Mobile Computing,2,12,2024-06-06,8,0
2869,Computer Science,Web Development,2,12,2023-12-04,0,0
2362,Physics,Solid State Physics,1,27,2022-09-15,5,6
1541,Physics,Computational Physics,2,9,2024-05-29,1,0
1541,Physics,Astrophysics,4,5,2024-04-20,6,0
5393,Mechanical Engineering,Mechanical Design,2,4,2023-09-15,9,0
5393,Mechanical Engineering,Math,2,8,2023-04-19,6,0
5393,Mechanical Engineering,Fluid Mechanics,1,4,2024-04-01,2,0
5393,Mechanical Engineering,Manufacturing Processes,1,17,2023-03-22,0,0
5393,Mechanical Engineering,Physics,1,15,2023-03-30,5,0
5393,Mechanical Engineering,Control Systems,1,21,2023-04-07,14,6
1364,Data Science,Big Data Technologies,1,7,2022-10-27,6,0
1364,Data Science,Introduction to machine learning,2,18,2022-11-19,15,12
1364,Data Science,Programming,2,6,2022-11-10,17,0
1364,Data Science,Data Engineering,2,0,2024-04-29,0,0
1364,Data Science,Data Mining,1,30,2023-04-27,10,6
1364,Data Science,Algorithms,4,12,2023-12-22,11,0
1364,Data Science,Natural Language Processing,1,10,2024-01-10,4,0
3221,Mathematics,Topology,4,21,2023-11-22,12,9
3221,Mathematics,Geometry,4,9,2024-03-07,16,0
3221,Mathematics,Calculus,2,14,2023-04-29,15,0
3221,Mathematics,Combinatorics,4,26,2024-01-04,9,9
3221,Mathematics,Abstract Algebra,3,11,2024-03-22,0,0
3221,Mathematics,Linear Algebra,2,27,2022-11-05,1,6
3221,Mathematics,Statistics,2,25,2023-03-24,16,6
3221,Mathematics,Analysis,4,11,2023-07-31,1,0
7472,Mechanical Engineering,CAD/CAM,1,29,2023-11-01,1,9
7472,Mechanical Engineering,Dynamics,3,0,2024-01-19,10,0
7472,Mechanical Engineering,Fluid Mechanics,2,6,2024-05-06,0,0
5835,Data Science,Introduction to machine learning,4,9,2023-10-15,7,0
5835,Data Science,Machine Learning,2,15,2024-03-17,1,0
5835,Data Science,Quantitative methods,4,24,2023-01-10,2,9
5835,Data Science,Deep Learning,4,21,2023-07-07,16,6
5835,Data Science,Data Engineering,4,31,2023-12-01,1,6
5835,Data Science,Law and data,3,0,2024-03-05,1,0
3211,Data Science,Law and data,3,26,2024-06-04,12,9
3211,Data Science,Time Series Analysis,1,13,2023-09-27,5,0
3211,Data Science,Data Visualization,2,5,2023-08-24,8,0
3211,Data Science,Cloud Computing,3,8,2022-11-28,2,0
3211,Data Science,Quantitative methods,3,12,2023-04-19,4,0
3211,Data Science,Machine Learning,2,8,2023-03-17,2,0
3211,Data Science,Statistical Methods,3,15,2023-08-19,0,0
3211,Data Science,Data Mining,1,4,2024-01-19,0,0
3211,Data Science,Natural Language Processing,2,20,2022-09-27,14,6
5670,Mathematics,Combinatorics,2,15,2023-04-02,7,0
5670,Mathematics,Number Theory,2,20,2023-03-21,7,6
5670,Mathematics,Discrete Mathematics,3,30,2023-01-07,13,9
5670,Mathematics,Complex Analysis,3,20,2022-10-27,4,12
5670,Mathematics,Mathematical Logic,4,9,2022-09-25,6,0
5670,Mathematics,Linear Algebra,1,15,2024-05-04,2,0
5670,Mathematics,Calculus,2,31,2023-09-23,7,6
5670,Mathematics,Differential Equations,2,9,2023-12-18,12,0
5670,Mathematics,Geometry,3,18,2023-07-14,13,9
5670,Mathematics,Statistics,1,19,2024-03-03,11,9
5670,Mathematics,Mathematical Modeling,2,5,2023-06-21,2,0
3380,Computer Science,Data Structures,2,27,2023-01-27,5,12
3380,Computer Science,Data Mining,2,1,2023-04-19,3,0
3380,Computer Science,Databases,1,24,2022-10-26,6,6
3380,Computer Science,Computer Graphics,1,27,2023-07-11,9,12
3380,Computer Science,Mobile Computing,3,7,2023-10-22,0,0
3380,Computer Science,Computer Networks,1,1,2023-11-01,5,0
3380,Computer Science,Software Engineering,4,20,2023-11-24,11,6
3380,Computer Science,Algorithms,2,15,2023-07-19,16,0
3380,Computer Science,Human-Computer Interaction,1,16,2023-09-13,0,0
3380,Computer Science,Artificial Intelligence,1,31,2022-09-11,17,12
8049,Computer Science,Computer Graphics,2,21,2023-03-18,1,9
8049,Computer Science,Databases,3,2,2022-10-11,7,0
8049,Computer Science,Mobile Computing,1,5,2023-02-02,3,0
8049,Computer Science,Math,1,9,2023-12-17,15,0
8049,Computer Science,Operating Systems,2,2,2022-11-30,3,0
8049,Computer Science,Software Engineering,1,17,2023-10-23,2,0
8049,Computer Science,Web Development,1,12,2023-01-31,11,0
8049,Computer Science,Programming,2,2,2024-02-01,5,0
8049,Computer Science,Cloud Computing,4,0,2023-03-11,5,0
8049,Computer Science,Computer Networks,4,4,2023-05-11,15,0
8049,Computer Science,Data Structures,3,19,2023-04-02,3,12
8049,Computer Science,Artificial Intelligence,2,2,2022-10-17,4,0
3401,Physics,Biophysics,4,5,2023-09-04,2,0
3401,Physics,Classical Mechanics,2,5,2022-10-22,3,0
3401,Physics,Solid State Physics,1,16,2023-01-23,13,0
3401,Physics,Condensed Matter Physics,2,10,2023-10-28,2,0
5249,Mechanical Engineering,Mechanics of Materials,3,4,2024-06-17,4,0
5249,Mechanical Engineering,CAD/CAM,2,30,2023-01-24,2,12
5249,Mechanical Engineering,Robotics,2,8,2024-01-24,0,0
5249,Mechanical Engineering,Fluid Mechanics,4,28,2024-02-19,0,9
5249,Mechanical Engineering,Energy Systems,1,18,2023-12-04,2,6
5249,Mechanical Engineering,Manufacturing Processes,3,4,2023-06-20,5,0
5249,Mechanical Engineering,Heat Transfer,2,20,2022-12-13,11,6
5249,Mechanical Engineering,Material Science,4,3,2023-03-01,1,0
9694,Physics,Condensed Matter Physics,1,3,2023-07-09,9,0
9694,Physics,Biophysics,1,19,2024-01-04,16,12
9694,Physics,Optics,3,26,2022-11-21,0,9
9694,Physics,Particle Physics,2,15,2024-04-12,9,0
9694,Physics,Classical Mechanics,4,13,2024-01-05,3,0
8974,Physics,Solid State Physics,2,5,2024-04-09,9,0
3841,Mathematics,Real Analysis,3,6,2023-09-11,0,0
3841,Mathematics,Calculus,4,17,2023-05-20,2,0
3841,Mathematics,Mathematical Modeling,3,6,2023-05-04,2,0
3841,Mathematics,Probability,2,22,2022-11-28,7,12
3841,Mathematics,Linear Algebra,2,3,2023-09-04,0,0
3841,Mathematics,Differential Equations,3,23,2024-05-03,10,6
3841,Mathematics,Geometry,3,29,2024-03-21,12,9
3841,Mathematics,Topology,4,26,2024-05-27,15,9
3841,Mathematics,Combinatorics,2,17,2024-03-02,14,0
3841,Mathematics,Statistics,3,9,2022-12-06,1,0
7042,Data Science,Law and data,4,21,2023-04-13,4,12
7042,Data Science,Natural Language Processing,1,24,2023-06-08,2,12
7042,Data Science,Statistical Methods,3,5,2023-12-22,3,0
7042,Data Science,Data Mining,4,15,2024-03-23,10,0
7042,Data Science,Machine Learning,4,15,2023-01-02,2,0
2230,Data Science,Natural Language Processing,3,2,2023-08-10,6,0
2230,Data Science,Deep Learning,2,11,2024-05-26,4,0
2230,Data Science,Big Data Technologies,4,21,2023-12-21,4,9
2230,Data Science,Introduction to machine learning,3,10,2023-04-20,4,0
2230,Data Science,Law and data,1,25,2023-01-06,0,6
2230,Data Science,Programming,4,6,2024-06-17,3,0
2230,Data Science,Time Series Analysis,1,23,2024-06-08,4,12
2230,Data Science,Statistical Methods,2,1,2022-12-10,0,0
2230,Data Science,Machine Learning,1,24,2023-06-26,1,9
2230,Data Science,Data Engineering,4,13,2024-02-16,10,0
8010,Business Administration,International Business,3,22,2024-02-08,10,6
3941,Business Administration,Operations Management,1,24,2023-03-20,14,12
3941,Business Administration,Strategic Management,2,8,2022-09-11,7,0
3941,Business Administration,Accounting,3,28,2023-12-11,2,9
3941,Business Administration,Human Resource Management,2,24,2023-05-19,8,6
3941,Business Administration,Organizational Behavior,4,9,2023-08-31,2,0
3941,Business Administration,Management,3,31,2023-08-29,2,9
3941,Business Administration,Public Law,3,13,2024-03-31,4,0
3941,Business Administration,Math,1,26,2023-01-28,8,12
3941,Business Administration,International Business,1,22,2023-07-29,2,9
3941,Business Administration,Microeconomics,1,15,2023-08-07,6,0
2513,Computer Science,Cyber Security,1,17,2023-08-09,2,0
2513,Computer Science,Data Structures,2,21,2023-04-25,8,6
2513,Computer Science,Web Development,4,5,2022-10-19,4,0
2513,Computer Science,Algorithms,2,28,2024-05-18,11,12
9434,Mechanical Engineering,Heat Transfer,1,27,2023-01-17,7,12
9434,Mechanical Engineering,Physics,3,6,2022-12-15,5,0
9434,Mechanical Engineering,Vibration Analysis,1,30,2022-09-06,1,6
9434,Mechanical Engineering,CAD/CAM,3,7,2022-10-22,9,0
9434,Mechanical Engineering,Solid Mechanics,3,9,2023-05-19,8,0
9434,Mechanical Engineering,Mechanics of Materials,4,13,2024-02-21,4,0
9434,Mechanical Engineering,Mechanical Design,2,10,2022-11-05,15,0
9434,Mechanical Engineering,Manufacturing Processes,2,4,2022-09-13,13,0
9229,Mathematics,Number Theory,1,28,2022-09-06,2,12
9229,Mathematics,Mathematical Logic,1,31,2023-05-05,7,12
9229,Mathematics,Differential Equations,2,31,2023-01-17,5,9
9229,Mathematics,Probability,1,9,2024-06-05,0,0
9229,Mathematics,Analysis,4,31,2024-05-25,3,9
9229,Mathematics,Geometry,3,27,2024-05-11,5,9
9229,Mathematics,Mathematical Modeling,4,20,2022-10-05,10,12
9229,Mathematics,Combinatorics,1,31,2024-06-24,1,6
9229,Mathematics,Complex Analysis,1,13,2022-09-30,4,0
9229,Mathematics,Calculus,3,18,2023-09-22,13,6
9229,Mathematics,Statistics,4,26,2022-11-11,3,6
9229,Mathematics,Topology,2,29,2023-10-23,19,6
7329,Physics,Statistical Mechanics,4,27,2022-12-08,14,12
6516,Mathematics,Mathematical Modeling,2,17,2023-08-03,13,0
6516,Mathematics,Combinatorics,4,14,2022-12-18,0,0
6516,Mathematics,Mathematical Logic,4,29,2024-03-17,13,6
6516,Mathematics,Analysis,4,26,2024-05-21,5,12
3870,Mechanical Engineering,Manufacturing Processes,2,8,2023-11-14,6,0
3870,Mechanical Engineering,Thermodynamics,4,31,2023-12-30,5,9
3870,Mechanical Engineering,Control Systems,1,1,2023-09-24,15,0
3870,Mechanical Engineering,Heat Transfer,4,4,2023-03-13,4,0
1799,Mathematics,Statistics,2,1,2023-05-17,5,0
1799,Mathematics,Geometry,2,29,2023-09-07,0,6
1799,Mathematics,Real Analysis,4,25,2022-09-02,6,6
1799,Mathematics,Topology,4,13,2023-07-17,5,0
1799,Mathematics,Linear Algebra,1,6,2023-02-25,3,0
1799,Mathematics,Complex Analysis,3,20,2023-08-17,6,9
1799,Mathematics,Discrete Mathematics,3,22,2024-06-16,7,6
1799,Mathematics,Combinatorics,3,29,2024-05-04,2,9
1799,Mathematics,Mathematical Logic,1,16,2024-01-11,5,0
1799,Mathematics,Calculus,1,31,2023-05-27,1,12
1799,Mathematics,Number Theory,4,20,2023-06-30,4,12
8348,Physics,Computational Physics,2,30,2023-09-30,5,6
8573,Mathematics,Calculus,2,28,2023-10-08,11,12
8573,Mathematics,Probability,2,25,2023-05-16,9,12
8573,Mathematics,Abstract Algebra,3,5,2024-01-10,14,0
8573,Mathematics,Combinatorics,1,19,2024-02-08,1,9
8573,Mathematics,Complex Analysis,2,30,2023-01-15,9,6
8573,Mathematics,Mathematical Logic,1,6,2023-06-03,1,0
8573,Mathematics,Statistics,2,21,2023-01-28,5,6
8573,Mathematics,Differential Equations,4,21,2022-09-29,6,6
8573,Mathematics,Discrete Mathematics,4,2,2023-01-17,1,0
8573,Mathematics,Mathematical Modeling,3,3,2024-01-05,0,0
8573,Mathematics,Number Theory,4,29,2024-05-07,1,12
9688,Computer Science,Mobile Computing,4,30,2023-09-14,9,6
1880,Physics,Electromagnetism,2,9,2024-02-07,8,0
1880,Physics,Plasma Physics,4,26,2022-09-06,2,12
1880,Physics,Classical Mechanics,3,4,2024-02-16,10,0
1880,Physics,Nuclear Physics,1,1,2022-11-08,3,0
1880,Physics,Condensed Matter Physics,4,6,2024-01-27,6,0
1880,Physics,Astrophysics,3,14,2024-01-31,10,0
1880,Physics,Computational Physics,3,29,2023-10-19,8,6
1880,Physics,Optics,3,2,2024-03-25,1,0
1880,Physics,Particle Physics,4,11,2023-05-31,5,0
9906,Computer Science,Programming,2,22,2023-12-06,0,12
9906,Computer Science,Software Engineering,3,16,2023-01-04,8,0
9906,Computer Science,Artificial Intelligence,3,6,2022-12-03,2,0
9906,Computer Science,Data Structures,3,6,2024-05-23,17,0
9906,Computer Science,Databases,2,11,2023-09-11,0,0
9906,Computer Science,Human-Computer Interaction,2,6,2023-09-28,0,0
4146,Business Administration,Human Resource Management,2,9,2023-09-03,3,0
4146,Business Administration,Finance,4,9,2024-03-11,3,0
4146,Business Administration,Strategic Management,3,23,2022-09-19,7,9
7709,Data Science,Data Engineering,4,28,2023-02-22,2,12
7709,Data Science,Programming,2,18,2022-09-30,3,12
7709,Data Science,Statistical Models,1,25,2022-10-26,10,9
7709,Data Science,Time Series Analysis,4,18,2023-08-29,6,6
7709,Data Science,Deep Learning,2,15,2023-01-19,8,0
7709,Data Science,Law and data,2,16,2023-11-21,7,0
7709,Data Science,Data Mining,1,1,2024-04-19,3,0
7709,Data Science,Cloud Computing,1,7,2023-08-05,3,0
7709,Data Science,Machine Learning,3,5,2024-02-23,2,0
7709,Data Science,Algorithms,3,18,2024-03-19,12,12
7709,Data Science,Statistical Methods,2,21,2023-08-16,2,12
7709,Data Science,Natural Language Processing,1,0,2023-01-01,1,0
7499,Data Science,Big Data Technologies,1,12,2023-08-02,15,0
7499,Data Science,Data Engineering,1,15,2023-03-28,13,0
7499,Data Science,Programming,3,22,2022-09-18,0,12
7499,Data Science,Statistical Models,2,18,2023-11-05,3,12
7499,Data Science,Cloud Computing,3,6,2024-02-02,3,0
7499,Data Science,Data Mining,2,29,2022-10-23,0,12
7499,Data Science,Quantitative methods,4,17,2024-02-28,10,0
7499,Data Science,Natural Language Processing,1,30,2023-07-30,1,12
7499,Data Science,Deep Learning,1,12,2023-09-06,15,0
7499,Data Science,Machine Learning,4,24,2023-05-15,3,9
7499,Data Science,Law and data,4,9,2024-05-06,4,0
7499,Data Science,Algorithms,1,27,2023-08-16,14,6
7499,Data Science,Introduction to machine learning,3,31,2022-12-06,5,6
7499,Data Science,Data Visualization,3,10,2023-07-10,15,0
6533,Business Administration,Math,4,0,2023-07-09,5,0
6533,Business Administration,Finance,1,5,2022-10-19,10,0
6533,Business Administration,Marketing,3,16,2024-03-26,7,0
6533,Business Administration,Microeconomics,3,5,2022-12-29,1,0
6533,Business Administration,Public Law,2,29,2023-11-17,8,12
6533,Business Administration,International Business,2,6,2023-09-04,3,0
6533,Business Administration,Management,1,29,2024-05-03,10,12
8291,Mathematics,Analysis,4,1,2023-09-22,5,0
8291,Mathematics,Geometry,4,17,2024-03-28,7,0
8291,Mathematics,Linear Algebra,2,14,2022-10-10,16,0
8291,Mathematics,Calculus,4,14,2024-01-08,17,0
8291,Mathematics,Number Theory,3,19,2022-12-28,6,12
8291,Mathematics,Mathematical Logic,4,25,2022-09-28,0,12
8291,Mathematics,Statistics,2,20,2023-04-04,1,6
8291,Mathematics,Topology,1,12,2023-01-17,16,0
8291,Mathematics,Abstract Algebra,1,18,2024-01-12,6,9
8291,Mathematics,Complex Analysis,1,28,2023-12-21,0,12
8291,Mathematics,Mathematical Modeling,2,11,2022-12-02,9,0
8291,Mathematics,Combinatorics,3,8,2022-11-21,6,0
8291,Mathematics,Differential Equations,4,17,2023-01-09,7,0
8291,Mathematics,Discrete Mathematics,2,20,2024-03-15,15,9
9982,Business Administration,Supply Chain Management,4,7,2022-12-07,0,0
9982,Business Administration,Management,2,29,2024-03-24,2,9
9982,Business Administration,Operations Management,1,10,2023-03-17,4,0
9982,Business Administration,Accounting,4,30,2023-01-19,8,9
9982,Business Administration,Business Law,1,2,2023-02-26,3,0
9982,Business Administration,Human Resource Management,2,5,2022-11-20,0,0
9982,Business Administration,Marketing,1,3,2024-05-23,9,0
9982,Business Administration,Microeconomics,2,14,2024-04-22,9,0
9982,Business Administration,Public Law,3,6,2024-01-03,6,0
9982,Business Administration,Finance,3,23,2022-09-06,6,12
9982,Business Administration,Macroeconomics,3,30,2022-10-23,5,6
9982,Business Administration,Business Ethics,1,11,2023-03-31,5,0
9982,Business Administration,Math,4,4,2022-09-24,17,0
9982,Business Administration,Organizational Behavior,3,15,2024-04-06,6,0
6399,Computer Science,Data Structures,4,8,2024-05-22,1,0
6399,Computer Science,Programming,2,13,2023-09-16,1,0
9529,Mechanical Engineering,Mechanics of Materials,1,7,2023-06-09,2,0
9529,Mechanical Engineering,Control Systems,3,26,2023-11-07,3,9
9529,Mechanical Engineering,Thermodynamics,1,17,2023-08-26,6,0
9529,Mechanical Engineering,Heat Transfer,1,26,2024-03-28,5,9
9529,Mechanical Engineering,Mechanical Design,1,4,2023-09-21,13,0
9529,Mechanical Engineering,Energy Systems,2,29,2024-02-15,8,6
6283,Computer Science,Algorithms,1,7,2023-11-24,1,0
1497,Physics,Astrophysics,1,28,2024-02-11,0,9
1497,Physics,Classical Mechanics,2,7,2023-07-10,2,0
1497,Physics,Statistical Mechanics,1,5,2023-09-17,2,0
1497,Physics,Optics,1,22,2023-03-31,4,9
1497,Physics,Mathematical Physics,1,17,2023-03-30,1,0
1497,Physics,Quantum Mechanics,4,14,2024-02-06,7,0
1497,Physics,Nuclear Physics,3,31,2023-09-05,15,6
1497,Physics,Computational Physics,3,14,2023-11-18,3,0
1497,Physics,Biophysics,2,3,2023-03-27,7,0
1497,Physics,Geophysics,3,28,2023-03-22,8,6
1497,Physics,Particle Physics,1,13,2024-06-04,4,0
8800,Mathematics,Abstract Algebra,2,4,2024-04-18,1,0
8800,Mathematics,Topology,1,18,2023-06-21,6,12
8800,Mathematics,Real Analysis,4,7,2024-05-26,0,0
7076,Data Science,Quantitative methods,4,29,2024-06-07,2,9
7076,Data Science,Law and data,1,27,2023-10-07,1,9
7076,Data Science,Data Visualization,4,17,2023-10-30,12,0
7076,Data Science,Statistical Methods,4,11,2023-05-22,1,0
7076,Data Science,Statistical Models,1,18,2023-10-09,9,6
7076,Data Science,Data Engineering,3,8,2022-10-13,5,0
7076,Data Science,Data Mining,1,5,2023-04-03,12,0
7076,Data Science,Programming,2,17,2023-08-09,4,0
7076,Data Science,Cloud Computing,3,28,2023-09-16,8,6
9367,Data Science,Programming,4,18,2024-05-22,16,6
9367,Data Science,Machine Learning,3,0,2024-01-14,4,0
9367,Data Science,Data Visualization,2,4,2023-07-17,10,0
4687,Data Science,Machine Learning,3,29,2023-04-19,8,6
