studentID,course_name,subject,semester,grade,exam_date,absences_lectures,credits
4854,Mechanical Engineering,CAD/CAM,3,2,2023-11-16,0,0
4854,Mechanical Engineering,Physics,2,6,2023-02-18,1,0
4854,Mechanical Engineering,Thermodynamics,1,24,2023-11-20,8,12
4864,Biology,Neurobiology,4,9,2024-05-23,14,0
4876,Business Administration,Business Ethics,2,25,2023-11-13,0,12
4876,Business Administration,Finance,2,7,2023-06-02,12,0
4876,Business Administration,Human Resource Management,2,2,2022-10-06,2,0
4876,Business Administration,Microeconomics,2,13,2024-06-01,17,0
4876,Business Administration,Operations Management,4,24,2024-05-24,10,9
4876,Business Administration,Organizational Behavior,3,8,2024-02-17,16,0
4876,Business Administration,Supply Chain Management,2,8,2023-03-24,1,0
4879,Physics,Astrophysics,2,3,2022-12-19,4,0
4879,Physics,Biophysics,4,4,2024-02-04,8,0
4879,Physics,Nuclear Physics,3,6,2024-03-06,3,0
4879,Physics,Optics,2,16,2023-08-05,16,0
4879,Physics,Plasma Physics,2,9,2023-08-05,12,0
4879,Physics,Solid State Physics,1,18,2024-03-11,4,12
4888,Psychology,Cognitive Psychology,3,23,2022-10-15,5,6
4888,Psychology,Counseling Psychology,3,8,2023-06-15,17,0
4888,Psychology,Health Psychology,1,28,2024-02-10,9,12
4888,Psychology,Industrial-Organizational Psychology,3,1,2024-03-24,4,0
4888,Psychology,Introduction to Psychology,4,25,2024-03-31,5,6
4888,Psychology,Personality Psychology,3,26,2023-08-29,2,12
4888,Psychology,Psychological Statistics,4,18,2024-02-04,0,9
4888,Psychology,Psychopharmacology,2,1,2024-05-28,1,0
4888,Psychology,Social Psychology,1,15,2023-11-24,15,0
4898,Mechanical Engineering,Fluid Mechanics,1,24,2023-10-03,14,6
4898,Mechanical Engineering,Manufacturing Processes,2,8,2023-10-24,7,0
4898,Mechanical Engineering,Math,2,24,2023-11-07,3,6
4898,Mechanical Engineering,Mechanical Design,2,5,2023-11-03,5,0
4898,Mechanical Engineering,Physics,3,28,2024-01-26,5,9
4898,Mechanical Engineering,Robotics,3,27,2024-03-27,2,12
4898,Mechanical Engineering,Solid Mechanics,4,0,2022-10-29,8,0
4898,Mechanical Engineering,Thermodynamics,4,14,2024-06-01,4,0
4898,Mechanical Engineering,Vibration Analysis,4,27,2023-07-18,12,12
4903,Biology,Biochemistry,4,18,2024-01-22,8,9
4903,Biology,Biophysics,4,0,2023-09-18,1,0
4903,Biology,Evolutionary Biology,1,20,2024-06-14,0,9
4903,Biology,Genetics,2,18,2023-09-29,4,9
4903,Biology,Immunology,2,31,2023-11-09,2,6
4903,Biology,Microbiology,4,24,2023-12-29,10,9
4903,Biology,Molecular Biology,2,21,2023-12-01,8,9
4903,Biology,Zoology,3,19,2023-08-16,0,9
4932,Physics,Classical Mechanics,4,22,2024-01-04,12,9
4932,Physics,Geophysics,3,16,2024-04-25,4,0
4932,Physics,Mathematical Physics,4,11,2023-02-05,2,0
4932,Physics,Plasma Physics,3,29,2023-07-15,11,9
4935,Computer Science,Artificial Intelligence,3,13,2023-04-02,13,0
4935,Computer Science,Cloud Computing,3,4,2022-11-05,0,0
4935,Computer Science,Computer Graphics,3,3,2022-11-10,0,0
4935,Computer Science,Computer Networks,4,6,2022-09-17,3,0
4935,Computer Science,Operating Systems,2,27,2023-01-31,7,6
4935,Computer Science,Programming,3,23,2024-05-20,0,6
4935,Computer Science,Web Development,4,20,2024-06-16,5,9
4946,Data Science,Cloud Computing,2,10,2022-10-21,4,0
4946,Data Science,Data Engineering,1,27,2023-09-03,5,9
4946,Data Science,Data Visualization,1,25,2022-11-24,13,6
4946,Data Science,Introduction to machine learning,1,17,2023-08-01,11,0
4946,Data Science,Statistical Methods,2,10,2022-11-10,8,0
4946,Data Science,Time Series Analysis,2,6,2024-06-03,4,0
4951,Psychology,Cognitive Psychology,2,1,2024-06-07,13,0
4951,Psychology,Forensic Psychology,1,23,2023-11-07,7,6
4951,Psychology,Industrial-Organizational Psychology,4,16,2023-08-06,1,0
4951,Psychology,Personality Psychology,1,16,2023-06-06,9,0
4951,Psychology,Research Methods,3,0,2023-01-21,0,0
4951,Psychology,Social Psychology,2,30,2024-01-04,12,9
4953,Psychology,Behavioral Neuroscience,3,5,2023-11-27,5,0
4953,Psychology,Educational Psychology,2,22,2023-12-12,12,6
4953,Psychology,Forensic Psychology,1,1,2024-06-25,11,0
4953,Psychology,Health Psychology,2,15,2023-05-14,16,0
4953,Psychology,Introduction to Psychology,4,0,2023-10-13,6,0
4953,Psychology,Personality Psychology,3,30,2024-01-16,4,12
4953,Psychology,Psychopharmacology,4,9,2023-12-30,2,0
4953,Psychology,Research Methods,1,9,2023-07-31,2,0
4968,Data Science,Big Data Technologies,1,7,2024-01-01,1,0
4968,Data Science,Data Visualization,1,12,2024-05-10,1,0
4968,Data Science,Deep Learning,2,9,2022-11-19,17,0
4968,Data Science,Machine Learning,2,13,2023-02-26,17,0
4968,Data Science,Natural Language Processing,1,23,2023-08-17,5,12
4968,Data Science,Statistical Methods,4,6,2022-09-20,2,0
4968,Data Science,Statistical Models,2,20,2022-12-17,2,6
4968,Data Science,Time Series Analysis,2,21,2023-03-02,11,6
4992,Biology,Biochemistry,4,19,2023-04-01,3,6
4992,Biology,Biophysics,4,17,2023-04-27,4,0
4992,Biology,Botany,1,7,2023-07-11,14,0
4992,Biology,Developmental Biology,2,25,2023-07-05,7,6
4992,Biology,Marine Biology,1,9,2023-03-07,5,0
4992,Biology,Microbiology,4,21,2023-12-27,12,12
4992,Biology,Molecular Biology,1,4,2023-06-26,4,0
4992,Biology,Physiology,4,19,2023-11-03,5,9
4992,Biology,Zoology,4,17,2024-06-16,17,0
4998,Chemistry,Biochemistry,3,27,2024-01-26,5,9
5018,Mathematics,Discrete Mathematics,3,28,2023-07-29,5,12
5018,Mathematics,Geometry,3,29,2022-12-04,8,9
5018,Mathematics,Mathematical Modeling,3,5,2024-02-01,10,0
5026,Business Administration,Marketing,4,28,2022-09-18,2,6
5026,Business Administration,Microeconomics,4,21,2023-12-04,8,6
5039,Business Administration,Accounting,1,16,2022-12-23,15,0
5039,Business Administration,Finance,4,15,2022-12-25,2,0
5039,Business Administration,International Business,2,21,2023-11-18,5,12
5039,Business Administration,Macroeconomics,2,19,2023-09-12,5,9
5039,Business Administration,Management,1,10,2023-06-17,12,0
5039,Business Administration,Math,3,10,2022-11-29,4,0
5039,Business Administration,Microeconomics,2,25,2022-10-09,14,6
5039,Business Administration,Operations Management,1,19,2023-10-10,8,9
5039,Business Administration,Public Law,3,31,2024-04-06,5,6
5071,Biology,Biochemistry,3,8,2023-06-01,18,0
5071,Biology,Bioinformatics,3,14,2023-03-14,2,0
5071,Biology,Biophysics,2,12,2022-10-08,5,0
5071,Biology,Developmental Biology,3,19,2024-03-27,4,9
5071,Biology,Evolutionary Biology,1,16,2024-05-30,3,0
5071,Biology,Molecular Biology,3,11,2023-10-11,6,0
5071,Biology,Physiology,4,3,2024-02-17,2,0
5071,Biology,Zoology,3,0,2023-02-26,1,0
5079,Data Science,Big Data Technologies,2,27,2023-03-30,9,9
5079,Data Science,Data Engineering,4,26,2023-11-10,9,9
5079,Data Science,Machine Learning,1,19,2024-02-08,6,12
5079,Data Science,Natural Language Processing,4,19,2023-12-05,1,6
5079,Data Science,Programming,4,23,2022-10-19,4,9
5079,Data Science,Quantitative methods,3,16,2024-05-08,1,0
5079,Data Science,Statistical Methods,3,27,2024-04-24,2,9
5079,Data Science,Time Series Analysis,3,30,2024-03-03,8,9
5086,Data Science,Algorithms,4,20,2023-08-24,13,12
5086,Data Science,Data Engineering,4,16,2022-10-19,17,0
5086,Data Science,Data Visualization,4,26,2022-10-24,12,12
5086,Data Science,Introduction to machine learning,3,27,2024-03-11,3,12
5086,Data Science,Machine Learning,1,22,2023-10-06,8,12
5086,Data Science,Natural Language Processing,1,31,2023-09-08,10,12
5086,Data Science,Programming,2,12,2023-02-13,12,0
5086,Data Science,Statistical Models,1,16,2024-01-15,4,0
5086,Data Science,Time Series Analysis,2,18,2024-01-08,2,12
5094,Chemistry,Analytical Chemistry,4,29,2022-11-16,2,9
5094,Chemistry,Materials Chemistry,3,26,2024-04-05,10,6
5094,Chemistry,Organic Chemistry,3,23,2023-11-16,3,12
5101,Biology,Ecology,2,1,2022-09-21,13,0
5101,Biology,Genetics,1,16,2022-11-11,12,0
5101,Biology,Immunology,1,4,2023-09-17,11,0
5104,Business Administration,Finance,3,1,2023-10-26,2,0
5104,Business Administration,International Business,3,24,2023-12-21,2,9
5104,Business Administration,Macroeconomics,2,20,2024-04-12,1,6
5104,Business Administration,Management,3,9,2023-05-18,2,0
5104,Business Administration,Operations Management,4,14,2023-06-16,3,0
5104,Business Administration,Public Law,1,24,2023-09-29,18,6
5104,Business Administration,Strategic Management,2,25,2022-11-15,10,9
5114,Physics,Astrophysics,3,7,2023-11-25,1,0
5114,Physics,Classical Mechanics,3,27,2024-05-24,18,6
5114,Physics,Electromagnetism,3,24,2024-04-01,15,6
5114,Physics,Geophysics,4,1,2023-12-03,5,0
5114,Physics,Mathematical Physics,2,23,2023-03-06,6,9
5114,Physics,Nuclear Physics,1,28,2022-09-07,8,9
5114,Physics,Particle Physics,4,7,2024-06-12,3,0
5114,Physics,Plasma Physics,1,3,2024-02-03,10,0
5114,Physics,Quantum Mechanics,2,13,2023-11-27,5,0
5114,Physics,Solid State Physics,3,18,2024-02-17,8,6
5114,Physics,Statistical Mechanics,3,9,2023-11-13,10,0
5122,Computer Science,Cyber Security,3,26,2022-09-07,2,9
5122,Computer Science,Databases,4,3,2023-06-18,0,0
5122,Computer Science,Human-Computer Interaction,4,8,2023-10-30,1,0
5122,Computer Science,Mobile Computing,4,10,2023-09-25,13,0
5122,Computer Science,Web Development,2,13,2022-10-14,9,0
5146,Chemistry,Chemical Thermodynamics,2,26,2024-01-25,1,12
5146,Chemistry,Chemistry Lab Techniques,4,30,2023-02-07,11,9
5146,Chemistry,Environmental Chemistry,1,14,2024-04-05,1,0
5146,Chemistry,Spectroscopy,2,18,2024-04-28,2,12
5154,Biology,Developmental Biology,2,27,2022-12-16,1,12
5154,Biology,Immunology,3,27,2023-05-27,7,12
5154,Biology,Marine Biology,1,25,2023-06-23,3,6
5154,Biology,Neurobiology,2,27,2023-09-29,3,12
5154,Biology,Zoology,4,5,2023-11-21,12,0
5159,Electrical Engineering,Circuits,1,15,2022-12-07,1,0
5159,Electrical Engineering,Communication Systems,3,17,2024-01-01,2,0
5159,Electrical Engineering,Electromagnetics,4,12,2022-12-04,3,0
5159,Electrical Engineering,Network Analysis,3,29,2024-04-13,5,12
5160,Mechanical Engineering,CAD/CAM,4,7,2022-10-06,12,0
5160,Mechanical Engineering,Fluid Mechanics,4,24,2024-05-16,15,9
5160,Mechanical Engineering,Heat Transfer,2,23,2023-01-16,15,12
5160,Mechanical Engineering,Math,3,29,2022-12-17,16,12
5160,Mechanical Engineering,Mechanical Design,4,31,2023-09-25,1,12
5160,Mechanical Engineering,Mechanics of Materials,2,25,2023-11-25,4,6
5160,Mechanical Engineering,Solid Mechanics,3,16,2022-09-19,0,0
5160,Mechanical Engineering,Vibration Analysis,3,28,2024-06-16,2,12
5172,Physics,Particle Physics,4,27,2024-04-10,12,12
5173,Computer Science,Algorithms,3,23,2023-04-01,9,12
5173,Computer Science,Computer Networks,1,8,2024-06-06,9,0
5173,Computer Science,Cyber Security,2,6,2024-04-27,0,0
5173,Computer Science,Data Mining,1,30,2023-09-24,4,6
5173,Computer Science,Data Structures,1,27,2023-04-05,6,12
5173,Computer Science,Databases,4,5,2023-03-20,8,0
5173,Computer Science,Mobile Computing,1,19,2023-07-27,0,9
5189,Mathematics,Abstract Algebra,4,18,2023-09-22,2,9
5189,Mathematics,Calculus,4,21,2023-01-19,1,12
5189,Mathematics,Discrete Mathematics,1,11,2023-01-26,8,0
5189,Mathematics,Linear Algebra,1,18,2022-11-01,17,12
5189,Mathematics,Number Theory,1,10,2023-09-21,4,0
5244,Data Science,Algorithms,4,11,2023-01-16,5,0
5244,Data Science,Data Engineering,3,5,2024-01-10,6,0
5244,Data Science,Law and data,3,18,2023-04-29,2,9
5244,Data Science,Machine Learning,1,12,2023-06-27,1,0
5244,Data Science,Programming,3,3,2023-12-17,5,0
5244,Data Science,Quantitative methods,3,11,2023-09-20,3,0
5244,Data Science,Time Series Analysis,2,7,2024-01-26,3,0
5281,Biology,Bioinformatics,2,29,2023-02-20,4,12
5281,Biology,Ecology,1,15,2023-07-24,2,0
5281,Biology,Evolutionary Biology,2,2,2023-01-13,6,0
5281,Biology,Immunology,4,24,2023-11-24,0,12
5281,Biology,Microbiology,1,28,2023-09-14,3,12
5282,Chemistry,Analytical Chemistry,2,21,2023-08-03,3,6
5282,Chemistry,Chemical Thermodynamics,4,14,2023-07-07,7,0
5282,Chemistry,Chemistry Lab Techniques,2,31,2022-12-25,7,12
5282,Chemistry,Industrial Chemistry,2,1,2023-09-22,13,0
5282,Chemistry,Materials Chemistry,3,29,2024-04-20,5,12
5282,Chemistry,Medicinal Chemistry,2,20,2022-09-27,14,12
5282,Chemistry,Organic Chemistry,2,7,2023-03-21,2,0
5282,Chemistry,Polymer Chemistry,1,29,2023-06-29,6,6
5282,Chemistry,Spectroscopy,1,24,2022-09-06,5,6
5291,Electrical Engineering,Communication Systems,4,13,2024-06-01,2,0
5291,Electrical Engineering,Digital Logic,1,21,2022-12-04,15,9
5291,Electrical Engineering,Digital Signal Processing,4,15,2024-01-02,1,0
5291,Electrical Engineering,Electromagnetics,3,12,2022-11-05,8,0
5291,Electrical Engineering,Power Systems,3,25,2024-03-11,6,9
5291,Electrical Engineering,Robotics,4,7,2023-05-01,10,0
5300,Mathematics,Complex Analysis,4,23,2022-11-30,10,9
5314,Data Science,Cloud Computing,2,6,2023-08-19,0,0
5314,Data Science,Data Engineering,1,4,2023-01-06,5,0
5314,Data Science,Data Visualization,4,18,2024-04-13,1,12
5314,Data Science,Deep Learning,3,5,2024-01-17,3,0
5314,Data Science,Introduction to machine learning,2,14,2023-09-16,14,0
5314,Data Science,Natural Language Processing,4,31,2022-10-18,0,12
5314,Data Science,Statistical Models,4,0,2024-05-24,9,0
5324,Biology,Neurobiology,4,2,2023-09-25,0,0
5330,Biology,Biophysics,4,28,2024-06-20,10,6
5330,Biology,Botany,3,3,2024-03-08,12,0
5330,Biology,Ecology,1,29,2024-06-20,3,6
5330,Biology,Evolutionary Biology,4,28,2024-01-19,10,9
5330,Biology,Genetics,2,1,2024-03-06,2,0
5330,Biology,Molecular Biology,2,19,2023-12-27,6,6
5330,Biology,Neurobiology,2,28,2024-06-07,13,12
5330,Biology,Physiology,2,13,2023-09-09,6,0
5330,Biology,Zoology,2,21,2022-10-14,2,6
5341,Business Administration,Business Law,3,22,2023-11-16,7,6
5341,Business Administration,Finance,3,7,2023-10-29,0,0
5341,Business Administration,Macroeconomics,1,7,2023-01-26,17,0
5341,Business Administration,Marketing,3,30,2023-03-03,7,6
5341,Business Administration,Microeconomics,4,26,2023-03-08,0,6
5341,Business Administration,Operations Management,3,22,2023-01-18,4,6
5341,Business Administration,Public Law,2,11,2024-02-16,4,0
5341,Business Administration,Strategic Management,2,0,2023-04-20,6,0
5346,Business Administration,Marketing,2,1,2023-01-08,2,0
5351,Mathematics,Calculus,1,2,2024-01-29,6,0
5351,Mathematics,Complex Analysis,4,25,2023-04-21,0,9
5351,Mathematics,Discrete Mathematics,2,30,2024-03-22,7,9
5351,Mathematics,Geometry,1,4,2022-10-01,2,0
5351,Mathematics,Linear Algebra,1,19,2023-02-17,0,12
5351,Mathematics,Statistics,4,0,2023-04-22,0,0
5356,Electrical Engineering,Communication Systems,1,3,2024-06-20,6,0
5356,Electrical Engineering,Digital Logic,4,27,2024-02-10,1,6
5356,Electrical Engineering,Digital Signal Processing,1,22,2022-12-19,0,9
5356,Electrical Engineering,Electromagnetics,2,26,2023-07-22,1,6
5356,Electrical Engineering,Microelectronics,3,17,2023-12-15,2,0
5356,Electrical Engineering,Network Analysis,2,20,2023-12-05,2,6
5356,Electrical Engineering,Signals and Systems,3,27,2023-10-22,0,6
5357,Psychology,Behavioral Neuroscience,3,7,2024-02-24,5,0
5357,Psychology,Clinical Psychology,4,27,2022-11-15,5,12
5357,Psychology,Psychological Statistics,4,17,2024-06-20,2,0
5357,Psychology,Psychopharmacology,3,19,2023-09-01,10,12
5378,Mechanical Engineering,CAD/CAM,4,26,2023-12-31,3,9
5378,Mechanical Engineering,Dynamics,4,19,2023-05-17,12,6
5378,Mechanical Engineering,Energy Systems,1,16,2023-11-28,9,0
5378,Mechanical Engineering,Heat Transfer,2,10,2024-04-15,1,0
5378,Mechanical Engineering,Material Science,2,3,2023-07-23,3,0
5378,Mechanical Engineering,Mechanics of Materials,3,10,2024-04-18,5,0
5378,Mechanical Engineering,Physics,4,17,2022-09-14,8,0
5378,Mechanical Engineering,Solid Mechanics,1,30,2022-10-13,12,6
5378,Mechanical Engineering,Thermodynamics,3,8,2024-06-08,3,0
5378,Mechanical Engineering,Vibration Analysis,3,4,2024-04-07,0,0
5403,Computer Science,Algorithms,1,28,2023-09-04,5,12
5403,Computer Science,Artificial Intelligence,4,28,2024-03-15,8,12
5403,Computer Science,Web Development,4,24,2023-12-11,14,12
5437,Mechanical Engineering,Energy Systems,4,2,2024-03-31,0,0
5437,Mechanical Engineering,Heat Transfer,4,14,2023-07-11,10,0
5437,Mechanical Engineering,Material Science,4,1,2024-04-03,11,0
5437,Mechanical Engineering,Mechanical Design,2,29,2023-09-09,0,6
5437,Mechanical Engineering,Physics,2,8,2023-03-18,8,0
5445,Computer Science,Algorithms,2,7,2024-01-01,5,0
5445,Computer Science,Data Structures,1,23,2024-02-29,7,9
5445,Computer Science,Software Engineering,3,6,2023-12-13,6,0
5455,Biology,Bioinformatics,3,10,2022-11-09,0,0
5455,Biology,Cell Biology,1,1,2024-03-25,9,0
5455,Biology,Developmental Biology,3,2,2022-10-28,4,0
5455,Biology,Ecology,3,31,2022-12-23,7,6
5455,Biology,Evolutionary Biology,3,30,2024-02-05,12,12
5455,Biology,Immunology,3,30,2023-10-17,11,6
5455,Biology,Zoology,4,3,2024-05-17,8,0
5460,Business Administration,International Business,1,30,2023-06-21,0,6
5489,Electrical Engineering,Control Systems,1,15,2023-12-10,2,0
5489,Electrical Engineering,Electromagnetics,4,19,2023-07-12,9,9
5489,Electrical Engineering,Microelectronics,1,26,2023-08-17,13,6
5492,Psychology,Clinical Psychology,3,24,2024-05-16,0,12
5492,Psychology,Developmental Psychology,3,0,2023-12-21,4,0
5492,Psychology,Personality Psychology,3,4,2024-02-14,4,0
5492,Psychology,Psychological Statistics,3,19,2022-12-31,7,6
5496,Data Science,Algorithms,1,20,2024-02-04,12,12
5496,Data Science,Data Mining,4,27,2023-03-07,1,12
5496,Data Science,Law and data,4,21,2023-04-12,4,6
5496,Data Science,Programming,2,4,2024-04-10,9,0
5496,Data Science,Statistical Models,4,0,2023-08-29,3,0
5503,Mathematics,Calculus,3,9,2023-02-21,9,0
5503,Mathematics,Complex Analysis,4,26,2024-03-26,3,9
5503,Mathematics,Differential Equations,1,14,2023-06-27,8,0
5503,Mathematics,Discrete Mathematics,1,10,2024-06-03,7,0
5503,Mathematics,Mathematical Logic,4,7,2024-04-27,18,0
5503,Mathematics,Mathematical Modeling,4,13,2023-11-10,10,0
5503,Mathematics,Probability,3,28,2024-02-20,7,12
5505,Business Administration,Accounting,2,6,2023-01-27,4,0
5505,Business Administration,Business Law,4,30,2024-01-27,3,9
5505,Business Administration,Human Resource Management,4,6,2023-12-29,5,0
5505,Business Administration,Macroeconomics,3,27,2024-04-20,8,9
5505,Business Administration,Management,4,14,2023-02-09,9,0
5505,Business Administration,Marketing,4,12,2023-08-30,1,0
5505,Business Administration,Microeconomics,1,31,2022-09-18,6,12
5505,Business Administration,Organizational Behavior,1,7,2024-01-09,4,0
5505,Business Administration,Public Law,4,0,2024-05-17,3,0
5506,Computer Science,Mobile Computing,2,7,2024-01-05,10,0
5508,Electrical Engineering,Control Systems,1,22,2024-05-16,11,6
5508,Electrical Engineering,Signals and Systems,4,20,2022-11-18,3,6
5516,Mathematics,Abstract Algebra,3,9,2023-11-02,3,0
5516,Mathematics,Calculus,1,29,2024-02-22,11,6
5516,Mathematics,Combinatorics,2,26,2023-03-13,0,9
5516,Mathematics,Complex Analysis,1,28,2023-09-23,1,6
5516,Mathematics,Differential Equations,3,10,2023-01-08,0,0
5516,Mathematics,Discrete Mathematics,1,9,2024-04-13,14,0
5516,Mathematics,Probability,1,14,2023-01-05,3,0
5516,Mathematics,Real Analysis,3,31,2022-12-27,5,6
5516,Mathematics,Statistics,4,24,2023-08-07,13,6
5516,Mathematics,Topology,2,28,2024-04-18,2,6
5520,Physics,Geophysics,2,31,2023-07-10,1,12
5520,Physics,Mathematical Physics,4,31,2022-09-19,4,6
5520,Physics,Optics,3,29,2024-06-08,2,12
5520,Physics,Quantum Mechanics,2,16,2023-06-06,5,0
5520,Physics,Solid State Physics,4,8,2023-11-21,1,0
5520,Physics,Thermodynamics,2,18,2023-01-21,1,6
5531,Data Science,Algorithms,1,26,2023-05-27,8,12
5531,Data Science,Data Visualization,3,22,2023-12-28,9,9
5531,Data Science,Deep Learning,3,24,2023-07-08,15,6
5541,Electrical Engineering,Analog Circuits,1,2,2024-04-15,13,0
5541,Electrical Engineering,Digital Signal Processing,2,31,2024-01-07,7,12
5541,Electrical Engineering,Network Analysis,4,3,2023-12-12,3,0
5548,Chemistry,Biochemistry,1,8,2024-01-14,4,0
5548,Chemistry,Chemical Engineering,2,6,2023-07-30,2,0
5548,Chemistry,Chemistry Lab Techniques,2,30,2024-01-12,15,6
5548,Chemistry,Electrochemistry,1,4,2022-09-19,0,0
5548,Chemistry,Environmental Chemistry,2,15,2023-08-25,2,0
5548,Chemistry,Industrial Chemistry,3,12,2023-04-20,4,0
5548,Chemistry,Materials Chemistry,2,23,2024-05-18,5,9
5548,Chemistry,Organic Chemistry,4,23,2023-02-11,3,12
5548,Chemistry,Physical Chemistry,2,24,2023-07-02,8,9
5548,Chemistry,Quantum Chemistry,4,16,2023-10-07,0,0
5555,Data Science,Algorithms,1,31,2024-03-05,8,6
5555,Data Science,Data Engineering,4,10,2023-10-22,3,0
5555,Data Science,Data Visualization,1,16,2023-12-21,8,0
5555,Data Science,Deep Learning,1,3,2024-04-17,5,0
5555,Data Science,Introduction to machine learning,1,4,2024-02-13,2,0
5555,Data Science,Law and data,1,24,2024-03-03,4,6
5555,Data Science,Machine Learning,2,6,2022-11-29,1,0
5555,Data Science,Statistical Models,1,8,2024-04-17,18,0
5568,Mathematics,Analysis,3,16,2024-03-07,15,0
5568,Mathematics,Calculus,1,17,2023-08-28,5,0
5568,Mathematics,Combinatorics,1,30,2023-09-01,1,12
5568,Mathematics,Geometry,1,18,2023-02-20,13,12
5568,Mathematics,Linear Algebra,4,28,2022-11-13,17,12
5568,Mathematics,Mathematical Logic,2,0,2022-12-29,6,0
5568,Mathematics,Mathematical Modeling,1,22,2023-10-20,7,6
5568,Mathematics,Number Theory,3,23,2023-07-29,7,12
5576,Biology,Bioinformatics,1,9,2022-10-27,0,0
5576,Biology,Biophysics,4,10,2024-01-26,5,0
5576,Biology,Botany,1,18,2024-04-28,7,9
5576,Biology,Evolutionary Biology,1,17,2023-09-28,4,0
5576,Biology,Immunology,4,23,2023-01-14,2,12
5576,Biology,Microbiology,2,4,2023-07-30,2,0
5576,Biology,Molecular Biology,4,21,2024-05-04,15,9
5576,Biology,Physiology,4,25,2023-07-30,7,12
5576,Biology,Zoology,3,1,2024-03-13,0,0
5586,Mechanical Engineering,Manufacturing Processes,2,7,2023-01-07,13,0
5586,Mechanical Engineering,Physics,4,29,2023-12-25,15,12
5595,Chemistry,Analytical Chemistry,3,13,2023-02-09,4,0
5595,Chemistry,Biochemistry,3,12,2023-02-18,3,0
5595,Chemistry,Chemical Engineering,2,15,2024-06-23,3,0
5595,Chemistry,Chemical Thermodynamics,2,6,2023-02-09,0,0
5595,Chemistry,Chemistry Lab Techniques,3,23,2023-04-20,8,9
5595,Chemistry,Inorganic Chemistry,2,14,2023-01-17,14,0
5595,Chemistry,Medicinal Chemistry,1,20,2024-04-30,1,6
5595,Chemistry,Organic Chemistry,4,25,2024-04-21,9,9
5600,Electrical Engineering,Analog Circuits,3,19,2022-11-12,8,12
5600,Electrical Engineering,Circuits,1,17,2023-09-29,4,0
5600,Electrical Engineering,Control Systems,3,23,2022-09-22,9,9
5600,Electrical Engineering,Electromagnetics,3,11,2022-12-06,6,0
5600,Electrical Engineering,Network Analysis,1,24,2023-09-05,15,6
5600,Electrical Engineering,Renewable Energy,4,17,2023-02-18,11,0
5600,Electrical Engineering,Signals and Systems,3,8,2023-10-07,14,0
5601,Mathematics,Differential Equations,2,31,2023-06-28,6,9
5601,Mathematics,Discrete Mathematics,3,29,2023-03-02,8,9
5601,Mathematics,Linear Algebra,3,15,2024-04-29,3,0
5601,Mathematics,Mathematical Logic,2,9,2024-05-26,6,0
5601,Mathematics,Number Theory,4,4,2023-11-09,4,0
5601,Mathematics,Probability,2,11,2024-06-10,13,0
5601,Mathematics,Topology,2,3,2024-06-15,0,0
5607,Psychology,Behavioral Neuroscience,1,22,2024-06-16,5,12
5607,Psychology,Clinical Psychology,3,14,2023-10-20,7,0
5607,Psychology,Personality Psychology,4,24,2024-01-29,6,12
5614,Physics,Astrophysics,2,8,2024-05-18,6,0
5614,Physics,Condensed Matter Physics,3,15,2024-01-12,14,0
5614,Physics,Geophysics,4,2,2023-08-28,3,0
5622,Chemistry,Chemical Engineering,2,29,2024-02-14,12,9
5622,Chemistry,Inorganic Chemistry,2,23,2023-03-17,14,6
5622,Chemistry,Medicinal Chemistry,3,22,2024-04-02,13,12
5622,Chemistry,Polymer Chemistry,4,28,2023-07-11,12,9
5622,Chemistry,Spectroscopy,1,11,2023-06-04,3,0
5639,Physics,Astrophysics,2,14,2023-03-16,0,0
5639,Physics,Electromagnetism,4,4,2024-01-27,1,0
5639,Physics,Geophysics,4,26,2023-02-23,9,6
5639,Physics,Mathematical Physics,3,5,2022-11-02,10,0
5639,Physics,Optics,2,19,2024-04-27,8,6
5639,Physics,Particle Physics,2,23,2023-08-16,10,6
5639,Physics,Solid State Physics,4,31,2024-01-28,4,9
5639,Physics,Statistical Mechanics,4,12,2023-12-29,7,0
5655,Mathematics,Analysis,3,2,2023-11-21,3,0
5655,Mathematics,Complex Analysis,2,24,2024-03-22,3,9
5655,Mathematics,Geometry,2,24,2023-11-23,8,12
5655,Mathematics,Linear Algebra,1,22,2023-06-27,1,12
5655,Mathematics,Number Theory,3,7,2024-05-26,5,0
5655,Mathematics,Probability,2,25,2024-04-27,5,12
5655,Mathematics,Real Analysis,4,25,2023-08-20,6,12
5658,Chemistry,Electrochemistry,3,15,2024-03-18,13,0
5658,Chemistry,Environmental Chemistry,2,2,2023-11-20,8,0
5658,Chemistry,Industrial Chemistry,2,4,2022-12-23,14,0
5658,Chemistry,Inorganic Chemistry,2,12,2023-09-30,16,0
5658,Chemistry,Materials Chemistry,3,24,2023-06-17,10,6
5658,Chemistry,Physical Chemistry,4,10,2023-07-21,12,0
5658,Chemistry,Polymer Chemistry,4,7,2023-01-13,0,0
5672,Computer Science,Computer Graphics,4,4,2022-09-21,2,0
5672,Computer Science,Computer Networks,2,24,2024-01-22,6,9
5672,Computer Science,Data Mining,2,15,2023-09-09,1,0
5672,Computer Science,Data Structures,3,26,2023-10-10,0,9
5672,Computer Science,Operating Systems,3,6,2024-05-23,2,0
5672,Computer Science,Programming,2,12,2023-10-01,6,0
5672,Computer Science,Web Development,1,3,2024-04-29,1,0
5673,Computer Science,Cyber Security,4,7,2023-02-27,3,0
